video_id,author_name,comment_text,clean_text,comment_date,comment_likes,replies,engagement,log_likes,log_replies,log_engagement,likes_capped,replies_capped,engagement_capped,word_count,char_len,caps_ratio,aggressive_punct,has_caps,has_aggressive_punct,high_caps,emoji_count,has_emoji,candidate_mentioned,video_title,video_url,sentiment_score,sentiment_label
K2hpIH8uO2I,@katac_r_v167,Am intrat doar sa va spun ca am votat si votez George Simion,Am intrat doar sa va spun ca am votat si votez George Simion,2025-05-05 18:14:34+00:00,2,1,3,1.0986122886681098,0.6931471805599453,1.3862943611198906,2.0,1,3.0,13,60,0.0,0,0,0,0,0,0,simion,INTERVIU. Finală Simion-Nicușor: „Necunoscuta mare e PSD”,https://www.youtube.com/watch?v=K2hpIH8uO2I,0.5703903436660767,negative
K2hpIH8uO2I,@wwexploreOfficial,Niciodata Rainbow 🌈 😂  ….votam Tricolorul Romania 🇷🇴,Niciodata Rainbow 🌈 😂 ….votam Tricolorul Romania 🇷🇴,2025-05-05 15:35:11+00:00,2,2,4,1.0986122886681098,1.0986122886681098,1.6094379124341005,2.0,2,4.0,8,51,0.0,0,0,0,0,3,1,none,INTERVIU. Finală Simion-Nicușor: „Necunoscuta mare e PSD”,https://www.youtube.com/watch?v=K2hpIH8uO2I,0.731612503528595,positive
K2hpIH8uO2I,@adrianapetcu4226,"Nu inteleti ce e cu diaspora? Simplu: suntem ""codași la oraș"". Indiferent cat ai munci,cat ai câștiga,esti cel ce face munca cea mai umilă,pe care EI nu vor sa o facă. Nu toți sunt doctori sau IT-isti. Acasă,da,ar fi fost respectați ca oameni harnici.Punct.
Asta nu înseamnă ca am votat Simion, Georgescu, Antonescu. Sunt aici si inteleg. Ar mai fi multe de spus: copii singur,i poate pierduți, frustrare pentru nemernicia lor...","Nu inteleti ce e cu diaspora? Simplu: suntem ""codași la oraș"". Indiferent cat ai munci,cat ai câștiga,esti cel ce face munca cea mai umilă,pe care EI nu vor sa o facă. Nu toți sunt doctori sau IT-isti. Acasă,da,ar fi fost respectați ca oameni harnici.Punct. Asta nu înseamnă ca am votat Simion, Georgescu, Antonescu. Sunt aici si inteleg. Ar mai fi multe de spus: copii singur,i poate pierduți, frustrare pentru nemernicia lor...",2025-05-05 14:05:00+00:00,2,2,4,1.0986122886681098,1.0986122886681098,1.6094379124341005,2.0,2,4.0,71,429,0.0140845070422535,1,1,1,0,0,0,simion,INTERVIU. Finală Simion-Nicușor: „Necunoscuta mare e PSD”,https://www.youtube.com/watch?v=K2hpIH8uO2I,0.5219210386276245,negative
K2hpIH8uO2I,@stelaleon2779,"Ce urata replica la adresa diasporei ""ce ii tine sa se intoarca"", pana nu veti intelege rasismul trait de diaspora in fiecare zi, fiind injurati si acasa de politicieni si in strainatate de vest, ni s-a blocat votul de nenumarate ori, nu avem nici macar aceleasi tax deals in interiorul UE, munca noastra daca vrem sa construim si acasa e aproape imposibil, pt ca ne reprezinta dihanii ca sosoaca, lasand la o parte ca diaspora trimite constant bani acasa prin taxe si prin investitii. Urat din partea invitatului recorder, sa va fie rusine! Sper sa se vbesca despre romania aia din afara granitelor pt ca acei oameni vor sa fie auziti si reprezentati NU VANDUTI ca mana de munca ieftina de ciolacu, johannis, etc etc. timp de 35 de ani!","Ce urata replica la adresa diasporei ""ce ii tine sa se intoarca"", pana nu veti intelege rasismul trait de diaspora in fiecare zi, fiind injurati si acasa de politicieni si in strainatate de vest, ni s-a blocat votul de nenumarate ori, nu avem nici macar aceleasi tax deals in interiorul UE, munca noastra daca vrem sa construim si acasa e aproape imposibil, pt ca ne reprezinta dihanii ca sosoaca, lasand la o parte ca diaspora trimite constant bani acasa prin taxe si prin investitii. Urat din partea invitatului recorder, sa va fie rusine! Sper sa se vbesca despre romania aia din afara granitelor pt ca acei oameni vor sa fie auziti si reprezentati NU VANDUTI ca mana de munca ieftina de ciolacu, johannis, etc etc. timp de 35 de ani!",2025-05-05 16:04:08+00:00,2,0,2,1.0986122886681098,0.0,1.0986122886681098,2.0,0,2.0,130,737,0.023076923076923,2,1,1,0,0,0,none,INTERVIU. Finală Simion-Nicușor: „Necunoscuta mare e PSD”,https://www.youtube.com/watch?v=K2hpIH8uO2I,0.7126188278198242,negative
K2hpIH8uO2I,@GustulChinezesc,Recorder ați ajuns o rușine-mizeri,Recorder ați ajuns o rușine-mizeri,2025-05-05 15:38:43+00:00,2,1,3,1.0986122886681098,0.6931471805599453,1.3862943611198906,2.0,1,3.0,5,34,0.0,0,0,0,0,0,0,none,INTERVIU. Finală Simion-Nicușor: „Necunoscuta mare e PSD”,https://www.youtube.com/watch?v=K2hpIH8uO2I,0.9919964671134949,negative
K2hpIH8uO2I,@yudhistin,Dincolo de prostii... am o singura intrebare? de ce au fost anulate primele alegeri? dupa acest rezultat ar trebui sa deducem ca iar a avut loc un atac asupra democratiei romanesti?,Dincolo de prostii... am o singura intrebare? de ce au fost anulate primele alegeri? dupa acest rezultat ar trebui sa deducem ca iar a avut loc un atac asupra democratiei romanesti?,2025-05-05 13:47:32+00:00,2,3,5,1.0986122886681098,1.3862943611198906,1.791759469228055,2.0,3,5.0,31,181,0.0,3,0,1,0,0,0,none,INTERVIU. Finală Simion-Nicușor: „Necunoscuta mare e PSD”,https://www.youtube.com/watch?v=K2hpIH8uO2I,0.7044479846954346,negative
K2hpIH8uO2I,@natalemororas6921,Calin giorgeschu este si a fi presedentile romaniei am 72 di ani carzile mele cistiga simion chu Calin giorgeschu nui cunosco Dar ASA spun carzile babei italia,Calin giorgeschu este si a fi presedentile romaniei am 72 di ani carzile mele cistiga simion chu Calin giorgeschu nui cunosco Dar ASA spun carzile babei italia,2025-05-05 13:48:02+00:00,2,4,6,1.0986122886681098,1.6094379124341005,1.9459101490553128,2.0,4,6.0,27,159,0.037037037037037,0,1,0,0,0,0,simion,INTERVIU. Finală Simion-Nicușor: „Necunoscuta mare e PSD”,https://www.youtube.com/watch?v=K2hpIH8uO2I,0.8710108399391174,negative
K2hpIH8uO2I,@stefaniatoba3097,"Bună seara Recorder, mulțumesc pentru această prezentare interesantă, privind despre situația României!👍","Bună seara Recorder, mulțumesc pentru această prezentare interesantă, privind despre situația României!👍",2025-05-05 17:45:03+00:00,1,0,1,0.6931471805599453,0.0,0.6931471805599453,1.0,0,1.0,12,104,0.0,1,0,1,0,1,1,none,INTERVIU. Finală Simion-Nicușor: „Necunoscuta mare e PSD”,https://www.youtube.com/watch?v=K2hpIH8uO2I,0.9400609731674194,positive
K2hpIH8uO2I,@stefanpet5260,"😊insfarsit un Interview intelligent !!limbaj cultivat, si o conversatie respectoasa.Multumesc !","😊insfarsit un Interview intelligent !!limbaj cultivat, si o conversatie respectoasa.Multumesc !",2025-05-11 12:57:41+00:00,1,0,1,0.6931471805599453,0.0,0.6931471805599453,1.0,0,1.0,11,95,0.0,2,0,1,0,1,1,none,INTERVIU. Finală Simion-Nicușor: „Necunoscuta mare e PSD”,https://www.youtube.com/watch?v=K2hpIH8uO2I,0.9425002932548523,positive
K2hpIH8uO2I,@mariahudelcu1338,"DRUMUL SI VIITORUL COPIILOR SI NEPOTILOR  ESTE EUROPA , DEMOCRATIA  , U E CIVILIZATIA , STIINTA , LIBERTATEA  , BUNA CONVIETUIRE  SI MULTE  ALTELE . MULTUMIM  RECORDER . TREZITI- VA  ROMAINI,  TREZITI-VA  ROMAINI  , TREZITI-VA,  ROMINI. ❤🎉❤🎉❤🎉❤🎉❤🎉❤🎉❤🎉❤🎉❤🎉","DRUMUL SI VIITORUL COPIILOR SI NEPOTILOR ESTE EUROPA , DEMOCRATIA , U E CIVILIZATIA , STIINTA , LIBERTATEA , BUNA CONVIETUIRE SI MULTE ALTELE . MULTUMIM RECORDER . TREZITI- VA ROMAINI, TREZITI-VA ROMAINI , TREZITI-VA, ROMINI. ❤🎉❤🎉❤🎉❤🎉❤🎉❤🎉❤🎉❤🎉❤🎉",2025-05-05 15:30:18+00:00,1,0,1,0.6931471805599453,0.0,0.6931471805599453,1.0,0,1.0,37,244,0.7027027027027027,0,1,0,1,1,1,none,INTERVIU. Finală Simion-Nicușor: „Necunoscuta mare e PSD”,https://www.youtube.com/watch?v=K2hpIH8uO2I,0.9303204417228699,positive
K2hpIH8uO2I,@iulianmirza3141,"Problema,de fiecare dată,e faptul că ei se scuipă "" între ei , în primul tur. În al doilea, se pupă pe unde nici nu s-au șters, încercând să găsească un loc călduț.","Problema,de fiecare dată,e faptul că ei se scuipă "" între ei , în primul tur. În al doilea, se pupă pe unde nici nu s-au șters, încercând să găsească un loc călduț.",2025-05-10 07:06:16+00:00,1,0,1,0.6931471805599453,0.0,0.6931471805599453,1.0,0,1.0,32,164,0.0,0,0,0,0,0,0,none,INTERVIU. Finală Simion-Nicușor: „Necunoscuta mare e PSD”,https://www.youtube.com/watch?v=K2hpIH8uO2I,0.7454026341438293,negative
K2hpIH8uO2I,@corina21-t8l,"O părere dc au votat cu extremiști ar fii ca spălarea pe creier a fost promovată pe rețele sociale de mai bine de 2 ani cu toate problemele de după pandemie, traitul la comun în diaspora i-a băgat pe mulți în vicii și depresie. 
În diaspora nu mai există efectul “cănii cu covrigi în coadă”și asta i-a făcut pe mulți să regrete plecarea.
Totodata, diaspora este epuizată de negativ breaking News (fake news) din Romania și din UE. Și le imput în mintea lor ca ar fii personale.","O părere dc au votat cu extremiști ar fii ca spălarea pe creier a fost promovată pe rețele sociale de mai bine de 2 ani cu toate problemele de după pandemie, traitul la comun în diaspora i-a băgat pe mulți în vicii și depresie. În diaspora nu mai există efectul “cănii cu covrigi în coadă”și asta i-a făcut pe mulți să regrete plecarea. Totodata, diaspora este epuizată de negativ breaking News (fake news) din Romania și din UE. Și le imput în mintea lor ca ar fii personale.",2025-05-05 14:21:10+00:00,1,0,1,0.6931471805599453,0.0,0.6931471805599453,1.0,0,1.0,88,476,0.0113636363636363,0,1,0,0,0,0,none,INTERVIU. Finală Simion-Nicușor: „Necunoscuta mare e PSD”,https://www.youtube.com/watch?v=K2hpIH8uO2I,0.8691195249557495,negative
K2hpIH8uO2I,@push101,Protestul este fata de anularea alegerilor,Protestul este fata de anularea alegerilor,2025-05-06 10:14:37+00:00,1,0,1,0.6931471805599453,0.0,0.6931471805599453,1.0,0,1.0,6,42,0.0,0,0,0,0,0,0,none,INTERVIU. Finală Simion-Nicușor: „Necunoscuta mare e PSD”,https://www.youtube.com/watch?v=K2hpIH8uO2I,0.9149761199951172,negative
K2hpIH8uO2I,@HandeeGaming,"Primul minut deja bias de la cine o fi ochelaristul, de ce m-as uita?","Primul minut deja bias de la cine o fi ochelaristul, de ce m-as uita?",2025-05-06 11:58:29+00:00,1,0,1,0.6931471805599453,0.0,0.6931471805599453,1.0,0,1.0,14,69,0.0,1,0,1,0,0,0,none,INTERVIU. Finală Simion-Nicușor: „Necunoscuta mare e PSD”,https://www.youtube.com/watch?v=K2hpIH8uO2I,0.6616666913032532,negative
K2hpIH8uO2I,@strongwords2640,Simion e un pericol pentru Romania,Simion e un pericol pentru Romania,2025-05-07 10:16:04+00:00,1,0,1,0.6931471805599453,0.0,0.6931471805599453,1.0,0,1.0,6,34,0.0,0,0,0,0,0,0,simion,INTERVIU. Finală Simion-Nicușor: „Necunoscuta mare e PSD”,https://www.youtube.com/watch?v=K2hpIH8uO2I,0.9705929756164551,negative
K2hpIH8uO2I,@Monika_S75831,"GEORGE SIMION PRESEDINTELE NOSTRU PRO EUROPA LIBERA SI UNITA SI PRO AMERICA !
NIHIL SINE DEO CREZUL ROMANILOR",GEORGE SIMION PRESEDINTELE NOSTRU PRO EUROPA LIBERA SI UNITA SI PRO AMERICA ! NIHIL SINE DEO CREZUL ROMANILOR,2025-05-08 13:15:52+00:00,1,0,1,0.6931471805599453,0.0,0.6931471805599453,1.0,0,1.0,18,109,0.9444444444444444,1,1,1,1,0,0,simion,INTERVIU. Finală Simion-Nicușor: „Necunoscuta mare e PSD”,https://www.youtube.com/watch?v=K2hpIH8uO2I,0.6294037103652954,positive
K2hpIH8uO2I,@PaulSorin-m1y,E foarte simplu cu diaspora dacă cineva ar face un studiu ar vedea imediat nivelul de studi al diasporei care au studi primare atât știu citi si scrie pt că aici nimeni nu le cere studi pt a munci si de muncit muncesc dar inteligența este ce este si oameni votează împotrivă inteligentei și educații dar acest lucru nu este important pt politicieni decât in momente dinastea și atunci toată lumea diaspora e rea nu e rea e ce a ce pe politicieni nu îi interesează.,E foarte simplu cu diaspora dacă cineva ar face un studiu ar vedea imediat nivelul de studi al diasporei care au studi primare atât știu citi si scrie pt că aici nimeni nu le cere studi pt a munci si de muncit muncesc dar inteligența este ce este si oameni votează împotrivă inteligentei și educații dar acest lucru nu este important pt politicieni decât in momente dinastea și atunci toată lumea diaspora e rea nu e rea e ce a ce pe politicieni nu îi interesează.,2025-05-05 17:09:39+00:00,1,0,1,0.6931471805599453,0.0,0.6931471805599453,1.0,0,1.0,86,464,0.0,0,0,0,0,0,0,none,INTERVIU. Finală Simion-Nicușor: „Necunoscuta mare e PSD”,https://www.youtube.com/watch?v=K2hpIH8uO2I,0.640510082244873,positive
K2hpIH8uO2I,@cosmindobrescu7376,"Romania nu are cum sa evite aceasta  miscarea .Ca è vot de protest,de ura este inevitabil(daca nu castiga acum o sa castige data viitoare).Poate ar fi mai bine sa se intample acum asa o sa se stinga sigur cu Simion.Scenariile cu iesirea din UE ,NATO sunt de stil fantastic","Romania nu are cum sa evite aceasta miscarea .Ca è vot de protest,de ura este inevitabil(daca nu castiga acum o sa castige data viitoare).Poate ar fi mai bine sa se intample acum asa o sa se stinga sigur cu Simion.Scenariile cu iesirea din UE ,NATO sunt de stil fantastic",2025-05-05 22:30:00+00:00,1,0,1,0.6931471805599453,0.0,0.6931471805599453,1.0,0,1.0,49,271,0.0408163265306122,0,1,0,0,0,0,simion,INTERVIU. Finală Simion-Nicușor: „Necunoscuta mare e PSD”,https://www.youtube.com/watch?v=K2hpIH8uO2I,0.6642946600914001,positive
K2hpIH8uO2I,@PeMotor3,"A ieșit Simion din cauza ca au anulat alegerile, vrem să iasă tot el fie ca e rău fie ca e bine! Ca să băgați la cap, ca și dacă greșim noi poporul, e alegerea noastră! Nu anulați votul nostru și automat și democrația !","A ieșit Simion din cauza ca au anulat alegerile, vrem să iasă tot el fie ca e rău fie ca e bine! Ca să băgați la cap, ca și dacă greșim noi poporul, e alegerea noastră! Nu anulați votul nostru și automat și democrația !",2025-05-05 15:49:56+00:00,1,1,2,0.6931471805599453,0.6931471805599453,1.0986122886681098,1.0,1,2.0,45,219,0.0,3,0,1,0,0,0,simion,INTERVIU. Finală Simion-Nicușor: „Necunoscuta mare e PSD”,https://www.youtube.com/watch?v=K2hpIH8uO2I,0.7289398908615112,positive
K2hpIH8uO2I,@NutriBitesLab.,"România nu a ajuns în colaps peste noapte și nici din cauza unui rezultat electoral recent. Țara a fost dusă în această stare jalnică de către o clasă politică incompetentă și coruptă, formată din PSD, PNL, UDMR și toate combinațiile toxice de guvernare pe care le-au pus în scenă în ultimul deceniu. Ei sunt vinovații reali pentru tot ce înseamnă azi degradare economică, devalorizare, explozie a prețurilor, distrugerea sistemelor publice și întârzierea aderării la zona euro.

Nu euro la 5.10 lei este o surpriză, ci faptul că încă nu am ajuns la 6. România trăiește o criză profundă pentru că a fost jefuită sistematic de guverne care au pus interesele personale și de partid deasupra interesului național. Aceleași partide au crescut inflația cu politici fiscale dezastruoase și au împins populația în pragul sărăciei. Oricine are o minimă luciditate poate vedea că tot ce trăim azi este factura finală a trădării politice în serie.

În acest context, ascensiunea lui George Simion la 40% nu înseamnă nimic în esență. Nu el a crescut euro. Nu el a destabilizat economia. Dar este o reacție firească a unei societăți care s-a săturat să fie mințită, furată și umilită de aceiași „profesioniști” ai dezastrului. Faptul că românii caută alternative e natural. Problema este că alegerea între vechile eșecuri și opțiuni radicale nu va rezolva nimic fără o schimbare reală de sistem.

Cât despre Nicușor Dan, este o glumă sinistră să-l vezi promovat ca “soluție” pentru conducerea țării. Un primar fără viziune, paralizat administrativ, incapabil să gestioneze o capitală, dar promovat ca figură de „salvare” națională. El nu poate conduce nici măcar o intersecție, darămite o țară. Lipsa sa de acțiune, lipsa de asumare și haosul din București sunt dovada clară că nu este potrivit pentru nimic ce implică responsabilitate reală.

România nu are nevoie de salvatori de carton sau de reciclarea acelorași figuri eșuate. Are nevoie de oameni competenți, cu coloană vertebrală, care să repare ce a fost distrus. Altfel, ne afundăm în același cerc vicios, doar cu alte fețe pe afișe.","România nu a ajuns în colaps peste noapte și nici din cauza unui rezultat electoral recent. Țara a fost dusă în această stare jalnică de către o clasă politică incompetentă și coruptă, formată din PSD, PNL, UDMR și toate combinațiile toxice de guvernare pe care le-au pus în scenă în ultimul deceniu. Ei sunt vinovații reali pentru tot ce înseamnă azi degradare economică, devalorizare, explozie a prețurilor, distrugerea sistemelor publice și întârzierea aderării la zona euro. Nu euro la 5.10 lei este o surpriză, ci faptul că încă nu am ajuns la 6. România trăiește o criză profundă pentru că a fost jefuită sistematic de guverne care au pus interesele personale și de partid deasupra interesului național. Aceleași partide au crescut inflația cu politici fiscale dezastruoase și au împins populația în pragul sărăciei. Oricine are o minimă luciditate poate vedea că tot ce trăim azi este factura finală a trădării politice în serie. În acest context, ascensiunea lui George Simion la 40% nu înseamnă nimic în esență. Nu el a crescut euro. Nu el a destabilizat economia. Dar este o reacție firească a unei societăți care s-a săturat să fie mințită, furată și umilită de aceiași „profesioniști” ai dezastrului. Faptul că românii caută alternative e natural. Problema este că alegerea între vechile eșecuri și opțiuni radicale nu va rezolva nimic fără o schimbare reală de sistem. Cât despre Nicușor Dan, este o glumă sinistră să-l vezi promovat ca “soluție” pentru conducerea țării. Un primar fără viziune, paralizat administrativ, incapabil să gestioneze o capitală, dar promovat ca figură de „salvare” națională. El nu poate conduce nici măcar o intersecție, darămite o țară. Lipsa sa de acțiune, lipsa de asumare și haosul din București sunt dovada clară că nu este potrivit pentru nimic ce implică responsabilitate reală. România nu are nevoie de salvatori de carton sau de reciclarea acelorași figuri eșuate. Are nevoie de oameni competenți, cu coloană vertebrală, care să repare ce a fost distrus. Altfel, ne afundăm în același cerc vicios, doar cu alte fețe pe afișe.",2025-05-09 13:28:44+00:00,1,0,1,0.6931471805599453,0.0,0.6931471805599453,1.0,0,1.0,337,2076,0.0089020771513353,0,1,0,0,0,0,both,INTERVIU. Finală Simion-Nicușor: „Necunoscuta mare e PSD”,https://www.youtube.com/watch?v=K2hpIH8uO2I,0.5035348534584045,negative
K2hpIH8uO2I,@zenobiuus,"Din Diaspora se voteaza anti system din cauza agendelor EU , toata diaspora vede ce se intampla in Vest si nu vor aceleasi lucruri si in Romania, marea majoritate sunt împotriva LGBTQ+ , parinte 1 si 2, Covid ul care sa terminat subit cu începerea războiului din Ucraina, lumea nu mai crede in jocurile si manipulările sistemului…","Din Diaspora se voteaza anti system din cauza agendelor EU , toata diaspora vede ce se intampla in Vest si nu vor aceleasi lucruri si in Romania, marea majoritate sunt împotriva LGBTQ+ , parinte 1 si 2, Covid ul care sa terminat subit cu începerea războiului din Ucraina, lumea nu mai crede in jocurile si manipulările sistemului…",2025-05-08 08:54:26+00:00,1,0,1,0.6931471805599453,0.0,0.6931471805599453,1.0,0,1.0,57,330,0.0350877192982456,0,1,0,0,0,0,none,INTERVIU. Finală Simion-Nicușor: „Necunoscuta mare e PSD”,https://www.youtube.com/watch?v=K2hpIH8uO2I,0.7355096340179443,positive
K2hpIH8uO2I,@cesafacamah,"Cercetarile comportamentului nu sunt la sociologi ci la trusturile social-media care vand pe bani grei data pentru agentiile de marketing care o dau direct la tinta. Dar in mare, e usor sa iti imaginezi ca si lucratorul in constructii in sudul Belgiei este vulnerabil la santaj. In mare parte, sentimentul de excludere sociala nu are granite si e un wrong view pe care oamenii il pot proiecta oriunde se situeaza. De aici si observatiile ca noile ""holograme"" AI generated folosite de extremistii locali sunt un shuffle care loveste in mod magic maximul de popice dintr-o lovitura.","Cercetarile comportamentului nu sunt la sociologi ci la trusturile social-media care vand pe bani grei data pentru agentiile de marketing care o dau direct la tinta. Dar in mare, e usor sa iti imaginezi ca si lucratorul in constructii in sudul Belgiei este vulnerabil la santaj. In mare parte, sentimentul de excludere sociala nu are granite si e un wrong view pe care oamenii il pot proiecta oriunde se situeaza. De aici si observatiile ca noile ""holograme"" AI generated folosite de extremistii locali sunt un shuffle care loveste in mod magic maximul de popice dintr-o lovitura.",2025-05-05 19:25:48+00:00,1,0,1,0.6931471805599453,0.0,0.6931471805599453,1.0,0,1.0,96,580,0.0104166666666666,0,1,0,0,0,0,none,INTERVIU. Finală Simion-Nicușor: „Necunoscuta mare e PSD”,https://www.youtube.com/watch?v=K2hpIH8uO2I,0.6523123979568481,positive
K2hpIH8uO2I,@vioricatiterlea3436,"Votez George Simion, nu un mucos ca N Dan!","Votez George Simion, nu un mucos ca N Dan!",2025-05-07 22:56:30+00:00,1,0,1,0.6931471805599453,0.0,0.6931471805599453,1.0,0,1.0,9,42,0.0,1,0,1,0,0,0,simion,INTERVIU. Finală Simion-Nicușor: „Necunoscuta mare e PSD”,https://www.youtube.com/watch?v=K2hpIH8uO2I,0.8394976258277893,negative
K2hpIH8uO2I,@mrion-e3e,"Pe toti romani din Diaspora pe care ii cunosc, majoritatea au votat in semn de protest.
Cunosc multi care au votat si aiurea, punan stampila pe mai multi candidati stiind ca se va anula votul.","Pe toti romani din Diaspora pe care ii cunosc, majoritatea au votat in semn de protest. Cunosc multi care au votat si aiurea, punan stampila pe mai multi candidati stiind ca se va anula votul.",2025-05-06 08:23:59+00:00,1,0,1,0.6931471805599453,0.0,0.6931471805599453,1.0,0,1.0,35,192,0.0,0,0,0,0,0,0,none,INTERVIU. Finală Simion-Nicușor: „Necunoscuta mare e PSD”,https://www.youtube.com/watch?v=K2hpIH8uO2I,0.558570921421051,positive
K2hpIH8uO2I,@vali7397,"Hai bre că ne-au împachetat rușii la meserie. Partidele proeuropene s-au canibalizat refuzând o candidatura comună, iar prorușii au avut candidat comun care a evitat confruntările. Nu a atacat pe nimeni nu a fost atacat. Ce naiba a căutat la Viena în noaptea alegerilor?","Hai bre că ne-au împachetat rușii la meserie. Partidele proeuropene s-au canibalizat refuzând o candidatura comună, iar prorușii au avut candidat comun care a evitat confruntările. Nu a atacat pe nimeni nu a fost atacat. Ce naiba a căutat la Viena în noaptea alegerilor?",2025-05-06 09:59:26+00:00,1,0,1,0.6931471805599453,0.0,0.6931471805599453,1.0,0,1.0,44,270,0.0,1,0,1,0,0,0,none,INTERVIU. Finală Simion-Nicușor: „Necunoscuta mare e PSD”,https://www.youtube.com/watch?v=K2hpIH8uO2I,0.870166003704071,negative
K2hpIH8uO2I,@LucianEmilian1992,Să-i spună cineva la mucea asta ca nu venim acasa din cauza nivelului de trai,Să-i spună cineva la mucea asta ca nu venim acasa din cauza nivelului de trai,2025-05-06 15:51:46+00:00,1,0,1,0.6931471805599453,0.0,0.6931471805599453,1.0,0,1.0,15,77,0.0,0,0,0,0,0,0,none,INTERVIU. Finală Simion-Nicușor: „Necunoscuta mare e PSD”,https://www.youtube.com/watch?v=K2hpIH8uO2I,0.6592801213264465,negative
K2hpIH8uO2I,@ODU_7,"Mai oameni buni nu e nevoie de nici un studiu. Au votat toti asistatii sociali, interlopii, carmolistii, scursurile societatii plecate in Anglea si Italea cu combinatii. Astia sunt marea majoritate a votantului simionist.  Au coagulat pe retelele sociale. Anacronismul votantului tipic o fac votantii cu studii medii si superioare care vor sa scape de fetele vechi ale puterii. Astia sunt supriza!
Recititi Gustave le Bon si meditati la posibilitatea ca Anomalia Gavrila sa fie in locul lui Predoiu. 
Noapte buna Romania!","Mai oameni buni nu e nevoie de nici un studiu. Au votat toti asistatii sociali, interlopii, carmolistii, scursurile societatii plecate in Anglea si Italea cu combinatii. Astia sunt marea majoritate a votantului simionist. Au coagulat pe retelele sociale. Anacronismul votantului tipic o fac votantii cu studii medii si superioare care vor sa scape de fetele vechi ale puterii. Astia sunt supriza! Recititi Gustave le Bon si meditati la posibilitatea ca Anomalia Gavrila sa fie in locul lui Predoiu. Noapte buna Romania!",2025-05-05 14:16:39+00:00,1,0,1,0.6931471805599453,0.0,0.6931471805599453,1.0,0,1.0,81,519,0.0,2,0,1,0,0,0,none,INTERVIU. Finală Simion-Nicușor: „Necunoscuta mare e PSD”,https://www.youtube.com/watch?v=K2hpIH8uO2I,0.7495772838592529,negative
K2hpIH8uO2I,@woahh-r5g,"In toate partidele sunt oameni patrioti, sa se uneasca si sa puna tara pe picioare sa stea drepti si sa nu mai pupe talpa sefilor corupti","In toate partidele sunt oameni patrioti, sa se uneasca si sa puna tara pe picioare sa stea drepti si sa nu mai pupe talpa sefilor corupti",2025-05-08 04:00:24+00:00,1,0,1,0.6931471805599453,0.0,0.6931471805599453,1.0,0,1.0,26,137,0.0,0,0,0,0,0,0,none,INTERVIU. Finală Simion-Nicușor: „Necunoscuta mare e PSD”,https://www.youtube.com/watch?v=K2hpIH8uO2I,0.632827877998352,positive
K2hpIH8uO2I,@stcriss6458,"Daca castiga Simion 🤡🇷🇺 , AUR va face alianta cu PSD și  asa începe căcatul.","Daca castiga Simion 🤡🇷🇺 , AUR va face alianta cu PSD și asa începe căcatul.",2025-05-05 16:13:19+00:00,1,0,1,0.6931471805599453,0.0,0.6931471805599453,1.0,0,1.0,15,75,0.1333333333333333,0,1,0,1,1,1,simion,INTERVIU. Finală Simion-Nicușor: „Necunoscuta mare e PSD”,https://www.youtube.com/watch?v=K2hpIH8uO2I,0.82200026512146,negative
K2hpIH8uO2I,@rolf2473,"Noi cei de afară nu votăm cu cineva anume, ci contra tuturor gunoaielor de la guvernare. Mulți vrem să venim acasă , dar nu cred ca cineva a spus ca se va întoarce, doar dacă viața este la fel ca afară. Dar să nu se schimbe nimic de atâția ani, nu e normal, așa ca mi bine votez un crocodil, sătul să văd tot lupii la conducere.","Noi cei de afară nu votăm cu cineva anume, ci contra tuturor gunoaielor de la guvernare. Mulți vrem să venim acasă , dar nu cred ca cineva a spus ca se va întoarce, doar dacă viața este la fel ca afară. Dar să nu se schimbe nimic de atâția ani, nu e normal, așa ca mi bine votez un crocodil, sătul să văd tot lupii la conducere.",2025-05-06 09:53:03+00:00,1,1,2,0.6931471805599453,0.6931471805599453,1.0986122886681098,1.0,1,2.0,67,328,0.0,0,0,0,0,0,0,none,INTERVIU. Finală Simion-Nicușor: „Necunoscuta mare e PSD”,https://www.youtube.com/watch?v=K2hpIH8uO2I,0.721695065498352,negative
K2hpIH8uO2I,@Adrriana1289,"Bună ziua tuturor!Măi oameni buni,să faci nuntă cu brânză de la nea Gigi? Înainte de Paște ,nea Gigi oierul băgat în ParlamentulnRomâniei ,de către hauristul SIMION ,spunea la TV că nu poate ,,din rușine"" să reproducă ce ,,i- a propus ăsta lu  Miki Neamțu """"! Oare la ce se referea? Despre ce vorbim?😢","Bună ziua tuturor!Măi oameni buni,să faci nuntă cu brânză de la nea Gigi? Înainte de Paște ,nea Gigi oierul băgat în ParlamentulnRomâniei ,de către hauristul SIMION ,spunea la TV că nu poate ,,din rușine"" să reproducă ce ,,i- a propus ăsta lu Miki Neamțu """"! Oare la ce se referea? Despre ce vorbim?😢",2025-05-05 16:14:01+00:00,1,0,1,0.6931471805599453,0.0,0.6931471805599453,1.0,0,1.0,53,300,0.0377358490566037,5,1,1,0,1,1,simion,INTERVIU. Finală Simion-Nicușor: „Necunoscuta mare e PSD”,https://www.youtube.com/watch?v=K2hpIH8uO2I,0.7316368222236633,negative
